date,is_weekend,is_major_holiday,is_signature_promo_day,is_thanksgiving_special,is_christmas_week_special,is_closed,is_summer_deal_active,is_grad_season,is_major_sporting_event_window,is_special_day,day_of_week,month,weather,covers,avg_check,sales,labor_cost_pct,is_pos_outage
2025-04-18,False,False,False,False,False,False,False,False,False,False,Friday,4,rain,199.0,31.52,6273.31,0.2857,False
2025-04-19,True,False,False,False,False,False,False,False,False,False,Saturday,4,clear,365.0,32.89,12004.87,0.2928,False
2025-04-20,True,False,False,False,False,False,False,False,False,False,Sunday,4,clear,403.0,26.47,10667.2,0.2772,False
2025-04-21,False,False,False,False,False,False,False,False,False,False,Monday,4,clear,202.0,27.84,5622.76,0.2938,False
2025-04-22,False,False,False,False,False,False,False,False,False,False,Tuesday,4,clear,207.0,23.78,4923.1,0.2765,False
2025-04-23,False,False,False,False,False,False,False,False,False,False,Wednesday,4,clear,203.0,22.55,4578.56,0.3054,False
2025-04-24,False,False,False,False,False,False,False,False,False,False,Thursday,4,rain,194.0,29.43,5710.21,0.3047,False
2025-04-25,False,False,False,False,False,False,False,False,False,False,Friday,4,rain,206.0,21.19,4365.47,0.3003,False
2025-04-26,True,False,False,False,False,False,False,False,False,False,Saturday,4,rain,366.0,32.41,11862.67,0.2599,False
2025-04-27,True,False,False,False,False,False,False,False,False,False,Sunday,4,rain,348.0,28.13,9790.54,0.2788,False
2025-04-28,False,False,False,False,False,False,False,False,False,False,Monday,4,rain,208.0,25.35,5272.44,0.2997,False
2025-04-29,False,False,False,False,False,False,False,False,False,False,Tuesday,4,clear,206.0,27.31,5625.94,0.2896,False
2025-04-30,False,False,False,False,False,False,False,False,False,False,Wednesday,4,rain,202.0,27.88,5631.37,0.2489,False
2025-05-01,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,240.0,23.55,5650.92,0.3078,False
2025-05-02,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,198.0,28.34,5611.04,0.2914,False
2025-05-03,True,False,False,False,False,False,False,False,False,False,Saturday,5,clear,406.0,29.4,11935.27,0.2752,False
2025-05-04,True,False,False,False,False,False,False,False,False,False,Sunday,5,clear,397.0,24.94,9902.13,0.3079,False
2025-05-05,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,211.0,25.48,5375.3,0.2805,False
2025-05-06,False,False,False,False,False,False,False,False,False,False,Tuesday,5,rain,206.0,30.69,6321.59,0.2752,False
2025-05-07,False,False,False,False,False,False,False,False,False,False,Wednesday,5,rain,190.0,31.79,6040.92,0.2924,False
2025-05-08,False,False,False,False,False,False,False,False,False,False,Thursday,5,rain,194.0,28.34,5497.43,0.3167,False
2025-05-09,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,196.0,22.54,4417.68,0.3203,False
2025-05-10,True,False,False,False,False,False,False,False,False,False,Saturday,5,clear,377.0,30.76,11595.98,0.2938,False
2025-05-11,True,True,False,False,False,False,False,False,False,True,Sunday,5,rain,649.0,33.07,21475.2,0.2684,False
2025-05-12,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,213.0,28.37,6041.9,0.2989,False
2025-05-13,False,False,False,False,False,False,False,False,False,False,Tuesday,5,rain,198.0,28.57,5656.49,0.2703,False
2025-05-14,False,False,False,False,False,False,False,False,False,False,Wednesday,5,clear,194.0,27.16,5268.74,0.3009,False
2025-05-15,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,204.0,25.78,5258.11,0.2803,False
2025-05-16,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,218.0,24.17,5268.96,0.296,False
2025-05-17,True,False,False,False,False,False,False,False,False,False,Saturday,5,rain,357.0,23.09,8244.32,0.2941,False
2025-05-18,True,False,False,False,False,False,False,False,False,False,Sunday,5,clear,407.0,30.21,12293.99,0.294,False
2025-05-19,False,False,False,False,False,False,False,False,False,False,Monday,5,clear,240.0,26.59,6380.88,0.287,False
2025-05-20,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,230.0,27.8,6393.81,0.239,False
2025-05-21,False,False,False,False,False,False,False,False,False,False,Wednesday,5,clear,209.0,22.14,4628.21,0.2974,False
2025-05-22,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,230.0,28.09,6461.25,0.2944,False
2025-05-23,False,False,False,False,False,False,False,False,False,False,Friday,5,rain,211.0,33.27,7019.87,0.2884,False
2025-05-24,True,False,False,False,False,False,False,False,False,False,Saturday,5,clear,407.0,29.27,11914.64,0.286,False
2025-05-25,True,False,False,False,False,False,False,False,False,False,Sunday,5,rain,373.0,28.79,10737.25,0.3153,False
2025-05-26,False,False,False,False,False,False,False,False,False,False,Monday,5,rain,183.0,26.98,4937.74,0.2977,False
2025-05-27,False,False,False,False,False,False,False,False,False,False,Tuesday,5,clear,214.0,33.18,7100.73,0.2878,False
2025-05-28,False,False,False,False,False,False,False,False,False,False,Wednesday,5,clear,216.0,22.99,4966.83,0.3086,False
2025-05-29,False,False,False,False,False,False,False,False,False,False,Thursday,5,clear,213.0,26.64,5674.7,0.2945,False
2025-05-30,False,False,False,False,False,False,False,False,False,False,Friday,5,clear,238.0,23.62,5621.81,0.2759,False
2025-05-31,True,False,False,False,False,False,False,False,False,False,Saturday,5,clear,420.0,27.16,11406.17,0.2523,False
2025-06-01,True,False,False,False,False,False,True,True,False,False,Sunday,6,heavy_rain,346.0,28.83,9974.47,,False
2025-06-02,False,False,False,False,False,False,True,True,False,False,Monday,6,heavy_rain,195.0,30.56,5959.7,0.2989,False
2025-06-03,False,False,False,False,False,False,True,True,False,False,Tuesday,6,rain,214.0,32.27,6906.31,0.277,False
2025-06-04,False,False,False,False,False,False,True,True,False,False,Wednesday,6,clear,221.0,27.44,6063.46,0.2989,False
2025-06-05,False,False,False,False,False,False,True,True,False,False,Thursday,6,clear,224.0,24.85,5566.66,0.2919,False
2025-06-06,False,False,False,False,False,False,True,True,False,False,Friday,6,clear,245.0,35.07,8591.11,0.2925,False
2025-06-07,True,False,True,False,False,False,True,True,False,True,Saturday,6,clear,901.0,31.17,28083.22,0.2456,False
2025-06-08,True,False,False,False,False,False,True,True,False,False,Sunday,6,clear,429.0,27.08,11616.9,0.2953,False
2025-06-09,False,False,False,False,False,False,True,True,False,False,Monday,6,clear,217.0,21.01,4559.65,0.3027,False
2025-06-10,False,False,False,False,False,False,True,True,False,False,Tuesday,6,clear,207.0,30.74,6363.58,0.3078,False
2025-06-11,False,False,False,False,False,False,True,True,False,False,Wednesday,6,clear,238.0,29.2,6950.42,0.2565,False
2025-06-12,False,False,False,False,False,False,True,True,False,False,Thursday,6,clear,232.0,34.75,8062.43,0.2691,False
2025-06-13,False,False,False,False,False,False,True,True,False,False,Friday,6,clear,199.0,22.01,4379.36,0.3088,False
2025-06-14,True,False,False,False,False,False,True,True,False,False,Saturday,6,rain,370.0,34.55,12781.82,0.3083,False
2025-06-15,True,True,False,False,False,False,True,True,False,True,Sunday,6,heavy_rain,622.0,37.44,23293.79,0.2601,False
2025-06-16,False,False,False,False,False,False,True,False,False,False,Monday,6,clear,232.0,28.64,6644.64,0.2794,False
2025-06-17,False,False,False,False,False,False,True,False,False,False,Tuesday,6,rain,191.0,21.34,4075.04,0.3091,False
2025-06-18,False,False,False,False,False,False,True,False,False,False,Wednesday,6,heavy_rain,192.0,31.01,5953.66,0.3006,False
2025-06-19,False,False,False,False,False,False,True,False,False,False,Thursday,6,clear,194.0,28.57,5543.25,0.2844,False
2025-06-20,False,False,False,False,False,False,True,False,False,False,Friday,6,clear,230.0,25.88,5952.14,0.2925,False
2025-06-21,True,False,False,False,False,False,True,False,False,False,Saturday,6,clear,412.0,31.33,12909.68,0.3025,False
2025-06-22,True,False,False,False,False,False,True,False,False,False,Sunday,6,clear,351.0,26.45,9285.62,0.323,False
2025-06-23,False,False,False,False,False,False,True,False,False,False,Monday,6,rain,229.0,24.25,5554.07,0.3008,False
2025-06-24,False,False,False,False,False,False,True,False,False,False,Tuesday,6,clear,205.0,24.59,5041.67,0.2932,False
2025-06-25,False,False,False,False,False,False,True,False,False,False,Wednesday,6,clear,207.0,20.82,4309.12,0.2957,False
2025-06-26,False,False,False,False,False,False,True,False,False,False,Thursday,6,clear,233.0,28.83,6718.0,0.2917,False
2025-06-27,False,False,False,False,False,False,True,False,False,False,Friday,6,clear,220.0,30.0,6599.28,0.2823,False
2025-06-28,True,False,False,False,False,False,True,False,False,False,Saturday,6,rain,347.0,26.66,9250.74,0.2976,False
2025-06-29,True,False,False,False,False,False,True,False,False,False,Sunday,6,clear,348.0,30.24,10522.62,0.2754,False
2025-06-30,False,False,False,False,False,False,True,False,False,False,Monday,6,clear,222.0,25.18,5590.98,0.309,False
2025-07-01,False,False,False,False,False,False,True,False,False,False,Tuesday,7,clear,169.0,27.04,4570.55,0.278,False
2025-07-02,False,False,False,False,False,False,True,False,False,False,Wednesday,7,clear,181.0,24.11,4364.61,0.2897,False
2025-07-03,False,False,False,False,False,False,True,False,False,False,Thursday,7,clear,178.0,23.38,4162.49,0.2988,False
2025-07-04,False,False,False,False,False,False,True,False,False,False,Friday,7,clear,181.0,29.5,5339.26,0.3207,False
2025-07-05,True,False,False,False,False,False,True,False,False,False,Saturday,7,clear,328.0,28.78,9439.37,0.2879,False
2025-07-06,True,False,False,False,False,False,True,False,False,False,Sunday,7,clear,321.0,36.96,11865.5,0.2776,False
2025-07-07,False,False,False,False,False,False,True,False,False,False,Monday,7,clear,182.0,26.14,4758.37,0.2858,False
2025-07-08,False,False,False,False,False,False,True,False,False,False,Tuesday,7,clear,188.0,23.27,4373.89,0.321,False
2025-07-09,False,False,False,False,False,False,True,False,False,False,Wednesday,7,clear,182.0,30.12,5482.61,0.2479,False
2025-07-10,False,False,False,False,False,False,True,False,False,False,Thursday,7,clear,209.0,28.04,5861.3,0.273,False
2025-07-11,False,False,False,False,False,False,True,False,False,False,Friday,7,clear,158.0,28.37,4482.41,0.3365,False
2025-07-12,True,False,False,False,False,False,True,False,False,False,Saturday,7,clear,332.0,33.45,11106.69,0.2986,False
2025-07-13,True,False,False,False,False,False,True,False,False,False,Sunday,7,clear,338.0,26.81,9063.46,0.2787,False
2025-07-14,False,False,False,False,False,False,True,False,False,False,Monday,7,clear,197.0,25.61,5044.38,0.2919,False
2025-07-15,False,False,False,False,False,False,True,False,False,False,Tuesday,7,clear,196.0,25.47,4992.23,0.2938,False
2025-07-16,False,False,False,False,False,False,True,False,False,False,Wednesday,7,clear,192.0,22.27,4275.7,0.3094,False
2025-07-17,False,False,False,False,False,False,True,False,False,False,Thursday,7,clear,197.0,25.19,4962.52,0.3205,False
2025-07-18,False,False,False,False,False,False,True,False,False,False,Friday,7,clear,204.0,30.52,6226.58,0.2919,False
2025-07-19,True,False,False,False,False,False,True,False,False,False,Saturday,7,rain,317.0,29.84,9458.59,0.2861,False
2025-07-20,True,False,False,False,False,False,True,False,False,False,Sunday,7,clear,357.0,24.67,8808.78,0.3078,False
2025-07-21,False,False,False,False,False,False,True,False,False,False,Monday,7,rain,172.0,21.57,3710.38,0.2893,False
2025-07-22,False,False,False,False,False,False,True,False,False,False,Tuesday,7,clear,180.0,31.75,5714.87,0.2733,False
2025-07-23,False,False,False,False,False,False,True,False,False,False,Wednesday,7,rain,163.0,25.72,4192.32,0.2707,False
2025-07-24,False,False,False,False,False,False,True,False,False,False,Thursday,7,clear,206.0,24.06,4955.65,0.2695,False
2025-07-25,False,False,False,False,False,False,True,False,False,False,Friday,7,clear,173.0,25.16,4352.52,0.2828,False
2025-07-26,True,False,False,False,False,False,True,False,False,False,Saturday,7,clear,340.0,24.29,8258.22,0.2798,False
2025-07-27,True,False,False,False,False,False,True,False,False,False,Sunday,7,clear,324.0,34.4,11145.72,0.2943,False
2025-07-28,False,False,False,False,False,False,True,False,False,False,Monday,7,clear,196.0,24.8,4861.22,0.2755,False
2025-07-29,False,False,False,False,False,False,True,False,False,False,Tuesday,7,rain,205.0,,6280.44,0.2386,False
2025-07-30,False,False,False,False,False,False,True,False,False,False,Wednesday,7,clear,185.0,26.16,4839.91,0.2779,False
2025-07-31,False,False,False,False,False,False,True,False,False,False,Thursday,7,clear,184.0,30.87,5679.26,0.2819,False
2025-08-01,False,False,False,False,False,False,True,False,False,False,Friday,8,clear,187.0,26.81,5014.1,0.2836,False
2025-08-02,True,False,False,False,False,False,True,False,False,False,Saturday,8,clear,340.0,32.13,10923.04,0.313,False
2025-08-03,True,False,False,False,False,False,True,False,False,False,Sunday,8,clear,328.0,31.61,10369.26,0.2825,False
2025-08-04,False,False,False,False,False,False,True,False,False,False,Monday,8,rain,170.0,28.02,4763.27,0.3072,False
2025-08-05,False,False,False,False,False,False,True,False,False,False,Tuesday,8,clear,172.0,27.11,4662.67,0.2943,False
2025-08-06,False,False,False,False,False,False,True,False,False,False,Wednesday,8,clear,186.0,25.28,4702.74,0.2937,False
2025-08-07,False,False,False,False,False,False,True,False,False,False,Thursday,8,clear,146.0,32.72,4776.94,0.2814,False
2025-08-08,False,False,False,False,False,False,True,False,False,False,Friday,8,clear,183.0,23.32,4267.36,0.2958,False
2025-08-09,True,False,False,False,False,False,True,False,False,False,Saturday,8,clear,318.0,29.01,9226.77,0.2834,False
2025-08-10,True,False,False,False,False,False,True,False,False,False,Sunday,8,clear,338.0,29.05,9819.53,0.2958,False
2025-08-11,False,False,False,False,False,False,True,False,False,False,Monday,8,clear,190.0,27.29,5184.42,0.2882,False
2025-08-12,False,False,False,False,False,False,True,False,False,False,Tuesday,8,heavy_rain,176.0,24.69,4346.14,0.2821,False
2025-08-13,False,False,False,False,False,False,True,False,False,False,Wednesday,8,clear,184.0,27.0,4968.15,0.3078,False
2025-08-14,False,False,False,False,False,False,True,False,False,False,Thursday,8,clear,204.0,25.48,5197.62,0.2981,False
2025-08-15,False,False,False,False,False,False,True,False,False,False,Friday,8,clear,189.0,21.5,4064.35,0.2911,False
2025-08-16,True,False,False,False,False,False,True,False,False,False,Saturday,8,rain,295.0,29.03,8564.81,0.2988,False
2025-08-17,True,False,False,False,False,False,True,False,False,False,Sunday,8,clear,347.0,25.41,8818.02,0.2947,False
2025-08-18,False,False,False,False,False,False,True,False,False,False,Monday,8,rain,184.0,21.11,3885.11,0.2858,False
2025-08-19,False,False,False,False,False,False,True,False,False,False,Tuesday,8,clear,204.0,26.43,5391.84,0.2916,False
2025-08-20,False,False,False,False,False,False,True,False,False,False,Wednesday,8,rain,154.0,27.57,4245.42,0.2875,False
2025-08-21,False,False,False,False,False,False,True,False,False,False,Thursday,8,clear,175.0,27.7,4846.86,0.2794,False
2025-08-22,False,False,False,False,False,False,True,False,False,False,Friday,8,clear,184.0,27.83,5120.94,0.2677,False
2025-08-23,True,False,False,False,False,False,True,False,False,False,Saturday,8,clear,334.0,23.0,7681.16,0.2937,False
2025-08-24,True,False,False,False,False,False,True,False,False,False,Sunday,8,clear,354.0,24.63,8719.09,0.3047,False
2025-08-25,False,False,False,False,False,False,True,False,False,False,Monday,8,clear,186.0,32.95,6128.26,0.2762,False
2025-08-26,False,False,False,False,False,False,True,False,False,False,Tuesday,8,rain,182.0,22.93,4173.2,0.335,False
2025-08-27,False,False,False,False,False,False,True,False,False,False,Wednesday,8,heavy_rain,153.0,27.98,4280.54,0.3099,False
2025-08-28,False,False,False,False,False,False,True,False,False,False,Thursday,8,clear,181.0,23.94,4333.63,0.3159,False
2025-08-29,False,False,False,False,False,False,True,False,False,False,Friday,8,clear,185.0,26.25,4856.21,0.3054,False
2025-08-30,True,False,False,False,False,False,True,False,False,False,Saturday,8,clear,324.0,26.88,8708.45,0.324,False
2025-08-31,True,False,False,False,False,False,True,False,False,False,Sunday,8,clear,327.0,31.02,10144.03,0.2805,False
2025-09-01,False,False,False,False,False,False,False,False,False,False,Monday,9,clear,215.0,26.43,5682.51,0.2506,False
2025-09-02,False,False,False,False,False,False,False,False,False,False,Tuesday,9,clear,179.0,24.64,4410.25,0.2893,False
2025-09-03,False,False,False,False,False,False,False,False,False,False,Wednesday,9,rain,201.0,22.92,4607.22,0.3032,False
2025-09-04,False,False,False,False,False,False,False,False,False,False,Thursday,9,clear,180.0,26.85,4832.82,0.2959,False
2025-09-05,False,False,False,False,False,False,False,False,False,False,Friday,9,heavy_rain,181.0,22.48,4068.65,0.3019,False
2025-09-06,True,False,False,False,False,False,False,False,False,False,Saturday,9,clear,358.0,30.53,10928.47,0.31,False
2025-09-07,True,False,False,False,False,False,False,False,False,False,Sunday,9,heavy_rain,300.0,39.74,11923.38,0.2932,False
2025-09-08,False,False,False,False,False,False,False,False,False,False,Monday,9,clear,186.0,30.57,5686.58,0.301,False
2025-09-09,False,False,False,False,False,False,False,False,False,False,Tuesday,9,rain,167.0,28.34,4732.89,0.2801,False
2025-09-10,False,False,False,False,False,False,False,False,False,False,Wednesday,9,clear,201.0,25.73,5172.59,0.2754,False
2025-09-11,False,False,False,False,False,False,False,False,False,False,Thursday,9,clear,210.0,20.6,4326.67,0.3206,False
2025-09-12,False,False,False,False,False,False,False,False,False,False,Friday,9,rain,187.0,22.19,4148.62,0.2989,False
2025-09-13,True,False,False,False,False,False,False,False,False,False,Saturday,9,rain,322.0,33.83,10891.99,0.2809,False
2025-09-14,True,False,False,False,False,False,False,False,False,False,Sunday,9,rain,327.0,26.38,8625.56,0.2872,False
2025-09-15,False,False,False,False,False,False,False,False,False,False,Monday,9,clear,196.0,23.91,4685.84,0.2847,False
2025-09-16,False,False,False,False,False,False,False,False,False,False,Tuesday,9,clear,185.0,25.49,4715.33,0.2836,False
2025-09-17,False,False,False,False,False,False,False,False,False,False,Wednesday,9,clear,178.0,22.89,4074.22,0.2785,False
2025-09-18,False,False,False,False,False,False,False,False,False,False,Thursday,9,clear,208.0,22.44,4667.7,0.272,False
2025-09-19,False,False,False,False,False,False,False,False,False,False,Friday,9,clear,218.0,25.84,5633.77,0.2863,False
2025-09-20,True,False,False,False,False,False,False,False,False,False,Saturday,9,rain,297.0,26.06,7739.13,0.29,False
2025-09-21,True,False,False,False,False,False,False,False,False,False,Sunday,9,rain,339.0,26.53,8994.55,0.3121,False
2025-09-22,False,False,False,False,False,False,False,False,False,False,Monday,9,rain,200.0,23.67,4734.69,0.2986,False
2025-09-23,False,False,False,False,False,False,False,False,False,False,Tuesday,9,rain,188.0,27.68,5204.2,0.2956,False
2025-09-24,False,False,False,False,False,False,False,False,False,False,Wednesday,9,rain,188.0,25.29,4753.72,0.2829,False
2025-09-25,False,False,False,False,False,False,False,False,False,False,Thursday,9,clear,194.0,25.45,4937.06,0.2913,False
2025-09-26,False,False,False,False,False,False,False,False,False,False,Friday,9,clear,183.0,27.93,5111.34,0.2975,False
2025-09-27,True,False,False,False,False,False,False,False,False,False,Saturday,9,clear,352.0,28.51,10035.48,0.3034,False
2025-09-28,True,False,False,False,False,False,False,False,False,False,Sunday,9,rain,290.0,28.05,8133.82,0.2964,False
2025-09-29,False,False,False,False,False,False,False,False,False,False,Monday,9,clear,200.0,27.51,5502.01,0.3062,False
2025-09-30,False,False,False,False,False,False,False,False,False,False,Tuesday,9,clear,203.0,28.17,5718.64,0.2889,False
2025-10-01,False,False,False,False,False,False,False,True,False,False,Wednesday,10,rain,243.0,25.55,6207.47,0.298,False
2025-10-02,False,False,False,False,False,False,False,True,False,False,Thursday,10,clear,257.0,26.25,6746.95,0.2759,False
2025-10-03,False,False,False,False,False,False,False,True,False,False,Friday,10,clear,256.0,23.67,6059.96,0.2598,False
2025-10-04,True,False,False,False,False,False,False,True,False,False,Saturday,10,heavy_rain,378.0,,9886.33,0.2971,False
2025-10-05,True,False,False,False,False,False,False,True,False,False,Sunday,10,rain,451.0,31.8,14343.62,0.2918,False
2025-10-06,False,False,False,False,False,False,False,True,False,False,Monday,10,clear,226.0,27.43,6198.26,0.2948,False
2025-10-07,False,False,False,False,False,False,False,True,False,False,Tuesday,10,heavy_rain,206.0,27.46,5656.77,0.2955,False
2025-10-08,False,False,False,False,False,False,False,True,False,False,Wednesday,10,clear,268.0,26.89,7206.84,0.2755,False
2025-10-09,False,False,False,False,False,False,False,True,False,False,Thursday,10,heavy_rain,222.0,26.14,5804.09,0.2762,False
2025-10-10,False,False,False,False,False,False,False,True,False,False,Friday,10,clear,249.0,28.27,7038.28,0.2899,False
2025-10-11,True,False,False,False,False,False,False,True,False,False,Saturday,10,rain,437.0,32.44,14177.93,0.2877,False
2025-10-12,True,False,False,False,False,False,False,True,False,False,Sunday,10,clear,442.0,32.35,14299.12,0.2726,False
2025-10-13,False,False,False,True,False,False,False,True,False,True,Monday,10,clear,835.0,29.91,24982.53,0.2666,False
2025-10-14,False,False,False,False,False,False,False,True,False,False,Tuesday,10,heavy_rain,213.0,30.71,6540.89,0.2711,False
2025-10-15,False,False,False,False,False,False,False,True,False,False,Wednesday,10,clear,251.0,26.72,6707.39,0.2747,False
2025-10-16,False,False,False,False,False,False,False,False,False,False,Thursday,10,clear,210.0,28.05,5890.46,0.3124,False
2025-10-17,False,False,False,False,False,False,False,False,False,False,Friday,10,clear,248.0,26.9,6670.0,0.2966,False
2025-10-18,True,False,False,False,False,False,False,False,False,False,Saturday,10,rain,409.0,29.87,12217.83,0.2813,False
2025-10-19,True,False,False,False,False,False,False,False,False,False,Sunday,10,rain,364.0,26.55,9663.97,0.298,False
2025-10-20,False,False,False,False,False,False,False,False,False,False,Monday,10,snow,195.0,28.28,5515.17,0.2922,False
2025-10-21,False,False,False,False,False,False,False,False,False,False,Tuesday,10,clear,254.0,36.58,9291.6,0.2281,False
2025-10-22,False,False,False,False,False,False,False,False,False,False,Wednesday,10,clear,235.0,24.86,5841.29,0.2745,False
2025-10-23,False,False,False,False,False,False,False,False,False,False,Thursday,10,clear,249.0,26.22,6529.39,0.2836,False
2025-10-24,False,False,False,False,False,False,False,False,False,False,Friday,10,rain,209.0,24.64,5150.69,0.2866,False
2025-10-25,True,False,False,False,False,False,False,False,False,False,Saturday,10,snow,294.0,27.35,8041.04,0.3018,False
2025-10-26,True,False,False,False,False,False,False,False,False,False,Sunday,10,rain,390.0,34.9,13612.95,0.2998,False
2025-10-27,False,False,False,False,False,False,False,False,False,False,Monday,10,rain,198.0,23.98,4748.61,0.2893,False
2025-10-28,False,False,False,False,False,False,False,False,False,False,Tuesday,10,clear,220.0,24.56,5403.67,0.2747,False
2025-10-29,False,False,False,False,False,False,False,False,False,False,Wednesday,10,heavy_rain,185.0,21.49,3975.69,0.3032,False
2025-10-30,False,False,False,False,False,False,False,False,False,False,Thursday,10,clear,235.0,23.74,5579.02,0.2847,False
2025-10-31,False,False,False,False,False,False,False,False,False,False,Friday,10,clear,216.0,21.18,4575.02,0.2927,False
2025-11-01,True,False,False,False,False,False,False,False,False,False,Saturday,11,rain,360.0,31.28,11262.3,0.2849,False
2025-11-02,True,False,False,False,False,False,False,False,False,False,Sunday,11,clear,423.0,40.58,17165.07,0.3068,False
2025-11-03,False,False,False,False,False,False,False,False,False,False,Monday,11,clear,242.0,24.88,6021.15,0.2535,False
2025-11-04,False,False,False,False,False,False,False,False,False,False,Tuesday,11,clear,234.0,21.29,4981.1,0.287,False
2025-11-05,False,False,False,False,False,False,False,False,False,False,Wednesday,11,rain,210.0,28.97,6082.7,0.2868,False
2025-11-06,False,False,False,False,False,False,False,False,False,False,Thursday,11,rain,213.0,23.83,5075.39,0.2806,False
2025-11-07,False,False,False,False,False,False,False,False,False,False,Friday,11,clear,255.0,30.39,7748.71,0.2912,False
2025-11-08,True,False,False,False,False,False,False,False,False,False,Saturday,11,rain,384.0,28.03,10765.43,0.3028,False
2025-11-09,True,False,False,False,False,False,False,False,False,False,Sunday,11,snow,274.0,26.88,7365.82,0.2992,False
2025-11-10,False,False,False,False,False,False,False,False,False,False,Monday,11,rain,198.0,25.45,5039.23,0.2885,False
2025-11-11,False,False,False,False,False,False,False,False,False,False,Tuesday,11,rain,206.0,28.48,5865.87,0.2863,False
2025-11-12,False,False,False,False,False,False,False,False,False,False,Wednesday,11,clear,264.0,25.3,6679.21,0.282,False
2025-11-13,False,False,False,False,False,False,False,False,False,False,Thursday,11,heavy_rain,182.0,24.5,4458.18,0.2945,False
2025-11-14,False,False,False,False,False,False,False,False,False,False,Friday,11,clear,220.0,25.39,5585.14,0.2867,False
2025-11-15,True,False,False,False,False,False,False,False,False,False,Saturday,11,clear,399.0,24.9,9933.17,0.2967,False
2025-11-16,True,False,False,False,False,False,False,False,False,False,Sunday,11,heavy_rain,328.0,30.42,9976.16,0.3041,False
2025-11-17,False,False,False,False,False,False,False,False,False,False,Monday,11,rain,203.0,20.98,4259.45,0.2783,False
2025-11-18,False,False,False,False,False,False,False,False,False,False,Tuesday,11,rain,210.0,24.65,5176.63,0.276,False
2025-11-19,False,False,False,False,False,False,False,False,False,False,Wednesday,11,rain,216.0,28.48,6151.81,0.2602,False
2025-11-20,False,False,False,False,False,False,False,False,False,False,Thursday,11,rain,209.0,26.96,5635.25,0.3023,False
2025-11-21,False,False,False,False,False,False,False,False,False,False,Friday,11,clear,180.0,27.91,5023.55,0.2964,False
2025-11-22,True,False,False,False,False,False,False,False,False,False,Saturday,11,clear,406.0,28.77,11682.46,0.2957,False
2025-11-23,True,False,False,False,False,False,False,False,False,False,Sunday,11,clear,393.0,33.37,13114.52,0.2628,False
2025-11-24,False,False,False,False,False,False,False,False,False,False,Monday,11,clear,227.0,29.05,6594.63,0.3108,False
2025-11-25,False,False,False,False,False,False,False,False,False,False,Tuesday,11,heavy_rain,171.0,27.43,4690.51,0.2853,False
2025-11-26,False,False,False,False,False,False,False,False,False,False,Wednesday,11,clear,192.0,29.06,5579.74,0.2921,False
2025-11-27,False,False,False,False,False,False,False,False,False,False,Thursday,11,rain,198.0,28.45,5633.1,0.3021,False
2025-11-28,False,False,False,False,False,False,False,False,False,False,Friday,11,heavy_rain,188.0,24.66,4636.91,0.2799,False
2025-11-29,True,False,False,False,False,False,False,False,False,False,Saturday,11,heavy_rain,355.0,24.68,8761.7,0.2879,False
2025-11-30,True,False,False,False,False,False,False,False,False,False,Sunday,11,rain,376.0,30.5,11468.14,0.2914,False
2025-12-01,False,False,False,False,False,False,False,False,False,False,Monday,12,rain,200.0,27.76,5552.17,0.3326,False
2025-12-02,False,False,False,False,False,False,False,False,False,False,Tuesday,12,snow,135.0,29.63,4000.71,0.3027,False
2025-12-03,False,False,False,False,False,False,False,False,False,False,Wednesday,12,rain,205.0,23.24,4763.55,0.3181,False
2025-12-04,False,False,False,False,False,False,False,False,False,False,Thursday,12,heavy_rain,191.0,23.32,4454.18,0.3138,False
2025-12-05,False,False,False,False,False,False,False,False,False,False,Friday,12,snow,118.0,27.48,3242.08,0.3078,False
2025-12-06,True,False,False,False,False,False,False,False,False,False,Saturday,12,heavy_rain,353.0,28.75,10149.95,0.2775,False
2025-12-07,True,False,False,False,False,False,False,False,False,False,Sunday,12,clear,408.0,23.13,9435.85,0.3102,False
2025-12-08,False,False,False,False,False,False,False,False,False,False,Monday,12,rain,229.0,27.2,6228.13,0.2636,False
2025-12-09,False,False,False,False,False,False,False,False,False,False,Tuesday,12,clear,222.0,20.82,4621.54,0.3188,False
2025-12-10,False,False,False,False,False,False,False,False,False,False,Wednesday,12,rain,199.0,23.21,4619.17,0.2978,False
2025-12-11,False,False,False,False,False,False,False,False,False,False,Thursday,12,snow,143.0,30.58,4372.73,0.2564,False
2025-12-12,False,False,False,False,False,False,False,False,False,False,Friday,12,rain,212.0,32.37,6861.41,0.2775,False
2025-12-13,True,False,False,False,False,False,False,False,False,False,Saturday,12,rain,378.0,25.06,9474.05,0.304,False
2025-12-14,True,False,False,False,False,False,False,False,False,False,Sunday,12,clear,386.0,27.88,10760.17,0.2871,False
2025-12-15,False,False,False,False,False,False,False,False,False,False,Monday,12,snow,134.0,26.13,3501.87,0.3116,False
